"","site","studySub","studyName","subSiteID","sppCode","Scale","dateR","rich","div","abund","temp_n","initialDateR","finalDateR","initialRich","initialDiv","initalAbund","duration","PubGrayRaw","Peer","Sys","Taxon","Trophic","alphaSQM","AbundType","AbundUnitsOrig","AbundYes","Event","Event1","Event2","Driver","Prediction","Lat","Long","nSiteReps","Climate","Protection","event1R","event2R","abundFinal","slKM","gammaSQM","richLN","initialRichLN","year0","initialYr","year0Z","initialYrZ","durationZ","abundCS"
"5161","Yongala","IMOS","IMOS","IMOS_Yongala_S","S","gamma","2013-08-08",16,1.89519209679758,159.3283,54,"2009-09-09","2014-08-20",11,1.97424949641666,444.3063,4.94794520547945,"Raw","Unpublished","pelagic","zooplankton","2",NA,"Abundance","individualsPer1m3",1,"no",NA,NA,"None","none",-19.306,147.26,1,"tropical","2_unprotected",NA,NA,159.3283,0.1,0.282743339,2.779,2.407,51.6,47.69,23.6,19.69,-23.0520547945205,-0.955
"5162","Yongala","IMOS","IMOS","IMOS_Yongala_S","S","gamma","2013-09-12",15,2.0174640455484,850.0762,54,"2009-09-09","2014-08-20",11,1.97424949641666,444.3063,4.94794520547945,"Raw","Unpublished","pelagic","zooplankton","2",NA,"Abundance","individualsPer1m3",1,"no",NA,NA,"None","none",-19.306,147.26,1,"tropical","2_unprotected",NA,NA,850.0762,0.1,0.282743339,2.715,2.407,51.7,47.69,23.7,19.69,-23.0520547945205,-0.141
"5163","Yongala","IMOS","IMOS","IMOS_Yongala_S","S","gamma","2013-10-15",13,1.58610861762335,1700.1526,54,"2009-09-09","2014-08-20",11,1.97424949641666,444.3063,4.94794520547945,"Raw","Unpublished","pelagic","zooplankton","2",NA,"Abundance","individualsPer1m3",1,"no",NA,NA,"None","none",-19.306,147.26,1,"tropical","2_unprotected",NA,NA,1700.1526,0.1,0.282743339,2.573,2.407,51.79,47.69,23.79,19.69,-23.0520547945205,0.861
"5164","Yongala","IMOS","IMOS","IMOS_Yongala_S","S","gamma","2013-11-14",12,1.58662630404205,727.665,54,"2009-09-09","2014-08-20",11,1.97424949641666,444.3063,4.94794520547945,"Raw","Unpublished","pelagic","zooplankton","2",NA,"Abundance","individualsPer1m3",1,"no",NA,NA,"None","none",-19.306,147.26,1,"tropical","2_unprotected",NA,NA,727.665,0.1,0.282743339,2.493,2.407,51.87,47.69,23.87,19.69,-23.0520547945205,-0.285
"5165","Yongala","IMOS","IMOS","IMOS_Yongala_S","S","gamma","2013-12-05",13,1.5330445072504,2325.8089,54,"2009-09-09","2014-08-20",11,1.97424949641666,444.3063,4.94794520547945,"Raw","Unpublished","pelagic","zooplankton","2",NA,"Abundance","individualsPer1m3",1,"no",NA,NA,"None","none",-19.306,147.26,1,"tropical","2_unprotected",NA,NA,2325.8089,0.1,0.282743339,2.573,2.407,51.93,47.69,23.93,19.69,-23.0520547945205,1.598
"5166","Yongala","IMOS","IMOS","IMOS_Yongala_S","S","gamma","2014-01-22",11,1.28004954644533,856.8768,54,"2009-09-09","2014-08-20",11,1.97424949641666,444.3063,4.94794520547945,"Raw","Unpublished","pelagic","zooplankton","2",NA,"Abundance","individualsPer1m3",1,"no",NA,NA,"None","none",-19.306,147.26,1,"tropical","2_unprotected",NA,NA,856.8768,0.1,0.282743339,2.407,2.407,52.06,47.69,24.06,19.69,-23.0520547945205,-0.133
"5167","Yongala","IMOS","IMOS","IMOS_Yongala_S","S","gamma","2014-02-20",10,1.3791064747141,1414.5269,54,"2009-09-09","2014-08-20",11,1.97424949641666,444.3063,4.94794520547945,"Raw","Unpublished","pelagic","zooplankton","2",NA,"Abundance","individualsPer1m3",1,"no",NA,NA,"None","none",-19.306,147.26,1,"tropical","2_unprotected",NA,NA,1414.5269,0.1,0.282743339,2.313,2.407,52.14,47.69,24.14,19.69,-23.0520547945205,0.524
"5168","Yongala","IMOS","IMOS","IMOS_Yongala_S","S","gamma","2014-03-17",13,1.34954503231645,2774.6491,54,"2009-09-09","2014-08-20",11,1.97424949641666,444.3063,4.94794520547945,"Raw","Unpublished","pelagic","zooplankton","2",NA,"Abundance","individualsPer1m3",1,"no",NA,NA,"None","none",-19.306,147.26,1,"tropical","2_unprotected",NA,NA,2774.6491,0.1,0.282743339,2.573,2.407,52.21,47.69,24.21,19.69,-23.0520547945205,2.127
"5169","Yongala","IMOS","IMOS","IMOS_Yongala_S","S","gamma","2014-05-01",14,1.42209371072007,3073.8759,54,"2009-09-09","2014-08-20",11,1.97424949641666,444.3063,4.94794520547945,"Raw","Unpublished","pelagic","zooplankton","2",NA,"Abundance","individualsPer1m3",1,"no",NA,NA,"None","none",-19.306,147.26,1,"tropical","2_unprotected",NA,NA,3073.8759,0.1,0.282743339,2.646,2.407,52.33,47.69,24.33,19.69,-23.0520547945205,2.48
"5170","Yongala","IMOS","IMOS","IMOS_Yongala_S","S","gamma","2014-05-27",15,1.73346774966479,829.6743,54,"2009-09-09","2014-08-20",11,1.97424949641666,444.3063,4.94794520547945,"Raw","Unpublished","pelagic","zooplankton","2",NA,"Abundance","individualsPer1m3",1,"no",NA,NA,"None","none",-19.306,147.26,1,"tropical","2_unprotected",NA,NA,829.6743,0.1,0.282743339,2.715,2.407,52.4,47.69,24.4,19.69,-23.0520547945205,-0.165
"5171","Yongala","IMOS","IMOS","IMOS_Yongala_S","S","gamma","2014-06-24",14,1.72916879704946,421.2497,54,"2009-09-09","2014-08-20",11,1.97424949641666,444.3063,4.94794520547945,"Raw","Unpublished","pelagic","zooplankton","2",NA,"Abundance","individualsPer1m3",1,"no",NA,NA,"None","none",-19.306,147.26,1,"tropical","2_unprotected",NA,NA,421.2497,0.1,0.282743339,2.646,2.407,52.48,47.69,24.48,19.69,-23.0520547945205,-0.647
"5172","Yongala","IMOS","IMOS","IMOS_Yongala_S","S","gamma","2014-07-17",14,1.77529383431797,1060.8949,54,"2009-09-09","2014-08-20",11,1.97424949641666,444.3063,4.94794520547945,"Raw","Unpublished","pelagic","zooplankton","2",NA,"Abundance","individualsPer1m3",1,"no",NA,NA,"None","none",-19.306,147.26,1,"tropical","2_unprotected",NA,NA,1060.8949,0.1,0.282743339,2.646,2.407,52.54,47.69,24.54,19.69,-23.0520547945205,0.107
"5173","Yongala","IMOS","IMOS","IMOS_Yongala_S","S","gamma","2014-08-20",14,1.97779361650976,233.9413,54,"2009-09-09","2014-08-20",11,1.97424949641666,444.3063,4.94794520547945,"Raw","Unpublished","pelagic","zooplankton","2",NA,"Abundance","individualsPer1m3",1,"no",NA,NA,"None","none",-19.306,147.26,1,"tropical","2_unprotected",NA,NA,233.9413,0.1,0.282743339,2.646,2.407,52.63,47.69,24.63,19.69,-23.0520547945205,-0.867
"1506","Farm","Ivanov","Ivanov","Ivanov_Farm_S","S","gamma","1988-07-01",12,3.1,718,5,"1988-07-01","1992-07-01",12,3.1,718,4.0027397260274,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Organic enrichment from mussel farm",NA,"Eutrophication","negative",66.215,33.92,1,"temperate","3_estuary","1992-07-02",NA,718,0.1,0.075,2.493,2.493,26.5,26.5,-1.5,-1.5,-23.9972602739726,-0.654
"1507","Farm","Ivanov","Ivanov","Ivanov_Farm_S","S","gamma","1989-07-01",17,3.29,1308,5,"1988-07-01","1992-07-01",12,3.1,718,4.0027397260274,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Organic enrichment from mussel farm",NA,"Eutrophication","negative",66.215,33.92,1,"temperate","3_estuary","1992-07-02",NA,1308,0.1,0.075,2.839,2.493,27.5,26.5,-0.5,-1.5,-23.9972602739726,-0.542
"1508","Farm","Ivanov","Ivanov","Ivanov_Farm_S","S","gamma","1990-07-01",41,3.15,5280,5,"1988-07-01","1992-07-01",12,3.1,718,4.0027397260274,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Organic enrichment from mussel farm",NA,"Eutrophication","negative",66.215,33.92,1,"temperate","3_estuary","1992-07-02",NA,5280,0.1,0.075,3.716,2.493,28.5,26.5,0.5,-1.5,-23.9972602739726,0.211
"1509","Farm","Ivanov","Ivanov","Ivanov_Farm_S","S","gamma","1991-07-01",4,0.23,579,5,"1988-07-01","1992-07-01",12,3.1,718,4.0027397260274,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Organic enrichment from mussel farm",NA,"Eutrophication","negative",66.215,33.92,1,"temperate","3_estuary","1992-07-02",NA,579,0.1,0.075,1.411,2.493,29.49,26.5,1.49,-1.5,-23.9972602739726,-0.68
"1510","Farm","Ivanov","Ivanov","Ivanov_Farm_S","S","gamma","1992-07-01",6,0.1,12945,5,"1988-07-01","1992-07-01",12,3.1,718,4.0027397260274,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Organic enrichment from mussel farm",NA,"Eutrophication","negative",66.215,33.92,1,"temperate","3_estuary","1992-07-02",NA,12945,0.1,0.075,1.808,2.493,30.5,26.5,2.5,-1.5,-23.9972602739726,1.665
"3435","NoFarm","Ivanov","Ivanov","Ivanov_NoFarm_S","S","gamma","1994-07-01",18,2.33,2460,12,"1994-07-01","2011-07-01",18,2.33,2460,17.0109589041096,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Removal of mussel farm",NA,"Eutrohication cessation","positive",66.215,33.92,1,"temperate","3_estuary","1996-07-02",NA,2460,0.1,0.075,2.896,2.896,32.5,32.5,4.5,4.5,-10.9890410958904,-0.127
"3436","NoFarm","Ivanov","Ivanov","Ivanov_NoFarm_S","S","gamma","1995-07-01",17,2.01,3251,12,"1994-07-01","2011-07-01",18,2.33,2460,17.0109589041096,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Removal of mussel farm",NA,"Eutrohication cessation","positive",66.215,33.92,1,"temperate","3_estuary","1996-07-02",NA,3251,0.1,0.075,2.839,2.896,33.49,32.5,5.49,4.5,-10.9890410958904,0.429
"3437","NoFarm","Ivanov","Ivanov","Ivanov_NoFarm_S","S","gamma","1996-07-01",23,1.66,6372,12,"1994-07-01","2011-07-01",18,2.33,2460,17.0109589041096,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Removal of mussel farm",NA,"Eutrohication cessation","positive",66.215,33.92,1,"temperate","3_estuary","1996-07-02",NA,6372,0.1,0.075,3.14,2.896,34.5,32.5,6.5,4.5,-10.9890410958904,2.624
"3438","NoFarm","Ivanov","Ivanov","Ivanov_NoFarm_S","S","gamma","1997-07-01",19,3.17,1558,12,"1994-07-01","2011-07-01",18,2.33,2460,17.0109589041096,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Removal of mussel farm",NA,"Eutrohication cessation","positive",66.215,33.92,1,"temperate","3_estuary","1996-07-02",NA,1558,0.1,0.075,2.95,2.896,35.5,32.5,7.5,4.5,-10.9890410958904,-0.762
"3439","NoFarm","Ivanov","Ivanov","Ivanov_NoFarm_S","S","gamma","1998-07-01",22,2.58,3760,12,"1994-07-01","2011-07-01",18,2.33,2460,17.0109589041096,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Removal of mussel farm",NA,"Eutrohication cessation","positive",66.215,33.92,1,"temperate","3_estuary","1996-07-02",NA,3760,0.1,0.075,3.096,2.896,36.5,32.5,8.5,4.5,-10.9890410958904,0.787
"3440","NoFarm","Ivanov","Ivanov","Ivanov_NoFarm_S","S","gamma","2000-07-01",18,2.59,2983,12,"1994-07-01","2011-07-01",18,2.33,2460,17.0109589041096,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Removal of mussel farm",NA,"Eutrohication cessation","positive",66.215,33.92,1,"temperate","3_estuary","1996-07-02",NA,2983,0.1,0.075,2.896,2.896,38.5,32.5,10.5,4.5,-10.9890410958904,0.241
"3441","NoFarm","Ivanov","Ivanov","Ivanov_NoFarm_S","S","gamma","2001-07-01",19,2.97,2907,12,"1994-07-01","2011-07-01",18,2.33,2460,17.0109589041096,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Removal of mussel farm",NA,"Eutrohication cessation","positive",66.215,33.92,1,"temperate","3_estuary","1996-07-02",NA,2907,0.1,0.075,2.95,2.896,39.5,32.5,11.5,4.5,-10.9890410958904,0.187
"3442","NoFarm","Ivanov","Ivanov","Ivanov_NoFarm_S","S","gamma","2002-07-01",15,3.37,1147,12,"1994-07-01","2011-07-01",18,2.33,2460,17.0109589041096,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Removal of mussel farm",NA,"Eutrohication cessation","positive",66.215,33.92,1,"temperate","3_estuary","1996-07-02",NA,1147,0.1,0.075,2.715,2.896,40.5,32.5,12.5,4.5,-10.9890410958904,-1.051
"3443","NoFarm","Ivanov","Ivanov","Ivanov_NoFarm_S","S","gamma","2006-07-01",14,3.08,1427,12,"1994-07-01","2011-07-01",18,2.33,2460,17.0109589041096,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Removal of mussel farm",NA,"Eutrohication cessation","positive",66.215,33.92,1,"temperate","3_estuary","1996-07-02",NA,1427,0.1,0.075,2.646,2.896,44.5,32.5,16.5,4.5,-10.9890410958904,-0.854
"3444","NoFarm","Ivanov","Ivanov","Ivanov_NoFarm_S","S","gamma","2008-07-01",21,3.87,2007,12,"1994-07-01","2011-07-01",18,2.33,2460,17.0109589041096,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Removal of mussel farm",NA,"Eutrohication cessation","positive",66.215,33.92,1,"temperate","3_estuary","1996-07-02",NA,2007,0.1,0.075,3.049,2.896,46.5,32.5,18.5,4.5,-10.9890410958904,-0.446
"3445","NoFarm","Ivanov","Ivanov","Ivanov_NoFarm_S","S","gamma","2009-07-01",16,3.48,2150,12,"1994-07-01","2011-07-01",18,2.33,2460,17.0109589041096,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Removal of mussel farm",NA,"Eutrohication cessation","positive",66.215,33.92,1,"temperate","3_estuary","1996-07-02",NA,2150,0.1,0.075,2.779,2.896,47.5,32.5,19.5,4.5,-10.9890410958904,-0.345
"3446","NoFarm","Ivanov","Ivanov","Ivanov_NoFarm_S","S","gamma","2011-07-01",12,2.84,1667,12,"1994-07-01","2011-07-01",18,2.33,2460,17.0109589041096,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Removal of mussel farm",NA,"Eutrohication cessation","positive",66.215,33.92,1,"temperate","3_estuary","1996-07-02",NA,1667,0.1,0.075,2.493,2.896,49.49,32.5,21.49,4.5,-10.9890410958904,-0.685
"827","Burrill","Jones","Jones","Jones_Burrill_R","R","alpha","1997-10-01",7.0415,NA,185,12,"1997-10-01","2000-07-01",7.0415,NA,185,2.75068493150685,"Pub","Published","macrophyte","fish","3",25,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",-35.373,150.431,12,"subtropical","3_estuary",NA,NA,7.4,1,NA,1.966,1.966,35.75,35.75,7.75,7.75,-25.2493150684931,0.252
"828","Burrill","Jones","Jones","Jones_Burrill_R","R","alpha","1998-02-01",7.8723,NA,151,12,"1997-10-01","2000-07-01",7.0415,NA,185,2.75068493150685,"Pub","Published","macrophyte","fish","3",25,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",-35.373,150.431,12,"subtropical","3_estuary",NA,NA,6.04,1,NA,2.076,1.966,36.08,35.75,8.08,7.75,-25.2493150684931,-0.013
"829","Burrill","Jones","Jones","Jones_Burrill_R","R","alpha","1998-04-01",6.6677,NA,65,12,"1997-10-01","2000-07-01",7.0415,NA,185,2.75068493150685,"Pub","Published","macrophyte","fish","3",25,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",-35.373,150.431,12,"subtropical","3_estuary",NA,NA,2.6,1,NA,1.912,1.966,36.25,35.75,8.25,7.75,-25.2493150684931,-0.684
"830","Burrill","Jones","Jones","Jones_Burrill_R","R","alpha","1998-07-01",7.4985,NA,457,12,"1997-10-01","2000-07-01",7.0415,NA,185,2.75068493150685,"Pub","Published","macrophyte","fish","3",25,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",-35.373,150.431,12,"subtropical","3_estuary",NA,NA,18.28,1,NA,2.028,1.966,36.5,35.75,8.5,7.75,-25.2493150684931,2.375
"831","Burrill","Jones","Jones","Jones_Burrill_R","R","alpha","1998-10-01",8.9941,NA,265,12,"1997-10-01","2000-07-01",7.0415,NA,185,2.75068493150685,"Pub","Published","macrophyte","fish","3",25,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",-35.373,150.431,12,"subtropical","3_estuary",NA,NA,10.6,1,NA,2.208,1.966,36.75,35.75,8.75,7.75,-25.2493150684931,0.877
"832","Burrill","Jones","Jones","Jones_Burrill_R","R","alpha","1999-02-01",7.3323,NA,163,12,"1997-10-01","2000-07-01",7.0415,NA,185,2.75068493150685,"Pub","Published","macrophyte","fish","3",25,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",-35.373,150.431,12,"subtropical","3_estuary",NA,NA,6.52,1,NA,2.006,1.966,37.08,35.75,9.08,7.75,-25.2493150684931,0.081
"833","Burrill","Jones","Jones","Jones_Burrill_R","R","alpha","1999-04-01",5.0475,NA,235,12,"1997-10-01","2000-07-01",7.0415,NA,185,2.75068493150685,"Pub","Published","macrophyte","fish","3",25,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",-35.373,150.431,12,"subtropical","3_estuary",NA,NA,9.4,1,NA,1.639,1.966,37.25,35.75,9.25,7.75,-25.2493150684931,0.643
"834","Burrill","Jones","Jones","Jones_Burrill_R","R","alpha","1999-07-01",4.4243,NA,13,12,"1997-10-01","2000-07-01",7.0415,NA,185,2.75068493150685,"Pub","Published","macrophyte","fish","3",25,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",-35.373,150.431,12,"subtropical","3_estuary",NA,NA,0.52,1,NA,1.509,1.966,37.49,35.75,9.49,7.75,-25.2493150684931,-1.09
"835","Burrill","Jones","Jones","Jones_Burrill_R","R","alpha","1999-10-01",5.7537,NA,21,12,"1997-10-01","2000-07-01",7.0415,NA,185,2.75068493150685,"Pub","Published","macrophyte","fish","3",25,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",-35.373,150.431,12,"subtropical","3_estuary",NA,NA,0.84,1,NA,1.767,1.966,37.75,35.75,9.75,7.75,-25.2493150684931,-1.028
"836","Burrill","Jones","Jones","Jones_Burrill_R","R","alpha","2000-02-01",6.2938,NA,85,12,"1997-10-01","2000-07-01",7.0415,NA,185,2.75068493150685,"Pub","Published","macrophyte","fish","3",25,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",-35.373,150.431,12,"subtropical","3_estuary",NA,NA,3.4,1,NA,1.855,1.966,38.08,35.75,10.08,7.75,-25.2493150684931,-0.528
"837","Burrill","Jones","Jones","Jones_Burrill_R","R","alpha","2000-04-01",5.1721,NA,173,12,"1997-10-01","2000-07-01",7.0415,NA,185,2.75068493150685,"Pub","Published","macrophyte","fish","3",25,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",-35.373,150.431,12,"subtropical","3_estuary",NA,NA,6.92,1,NA,1.662,1.966,38.25,35.75,10.25,7.75,-25.2493150684931,0.159
"838","Burrill","Jones","Jones","Jones_Burrill_R","R","alpha","2000-07-01",3.8012,NA,19,12,"1997-10-01","2000-07-01",7.0415,NA,185,2.75068493150685,"Pub","Published","macrophyte","fish","3",25,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",-35.373,150.431,12,"subtropical","3_estuary",NA,NA,0.76,1,NA,1.361,1.966,38.5,35.75,10.5,7.75,-25.2493150684931,-1.043
"1136","Coila","Jones","Jones","Jones_Coila_R","R","alpha","1997-10-01",4.1751,NA,889.2554,12,"1997-10-01","2000-07-01",4.1751,NA,889.2554,2.75068493150685,"Pub","Published","macrophyte","fish","3",25,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",-36.025,150.127,12,"subtropical","3_estuary",NA,NA,35.570216,1,NA,1.453,1.453,35.75,35.75,7.75,7.75,-25.2493150684931,2.366
"1137","Coila","Jones","Jones","Jones_Coila_R","R","alpha","1998-02-01",2.6795,NA,521.1974,12,"1997-10-01","2000-07-01",4.1751,NA,889.2554,2.75068493150685,"Pub","Published","macrophyte","fish","3",25,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",-36.025,150.127,12,"subtropical","3_estuary",NA,NA,20.847896,1,NA,1.022,1.453,36.08,35.75,8.08,7.75,-25.2493150684931,0.914
"1138","Coila","Jones","Jones","Jones_Coila_R","R","alpha","1998-04-01",4.5074,NA,322.6806,12,"1997-10-01","2000-07-01",4.1751,NA,889.2554,2.75068493150685,"Pub","Published","macrophyte","fish","3",25,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",-36.025,150.127,12,"subtropical","3_estuary",NA,NA,12.907224,1,NA,1.528,1.453,36.25,35.75,8.25,7.75,-25.2493150684931,0.131
"1139","Coila","Jones","Jones","Jones_Coila_R","R","alpha","1998-07-01",2.0148,NA,155.7731,12,"1997-10-01","2000-07-01",4.1751,NA,889.2554,2.75068493150685,"Pub","Published","macrophyte","fish","3",25,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",-36.025,150.127,12,"subtropical","3_estuary",NA,NA,6.230924,1,NA,0.749,1.453,36.5,35.75,8.5,7.75,-25.2493150684931,-0.528
"1140","Coila","Jones","Jones","Jones_Coila_R","R","alpha","1998-10-01",5.8368,NA,72.1994,12,"1997-10-01","2000-07-01",4.1751,NA,889.2554,2.75068493150685,"Pub","Published","macrophyte","fish","3",25,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",-36.025,150.127,12,"subtropical","3_estuary",NA,NA,2.887976,1,NA,1.781,1.453,36.75,35.75,8.75,7.75,-25.2493150684931,-0.857
"1141","Coila","Jones","Jones","Jones_Coila_R","R","alpha","1999-02-01",5.5875,NA,307.5929,12,"1997-10-01","2000-07-01",4.1751,NA,889.2554,2.75068493150685,"Pub","Published","macrophyte","fish","3",25,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",-36.025,150.127,12,"subtropical","3_estuary",NA,NA,12.303716,1,NA,1.738,1.453,37.08,35.75,9.08,7.75,-25.2493150684931,0.071
"1142","Coila","Jones","Jones","Jones_Coila_R","R","alpha","1999-04-01",4.8397,NA,548.7336,12,"1997-10-01","2000-07-01",4.1751,NA,889.2554,2.75068493150685,"Pub","Published","macrophyte","fish","3",25,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",-36.025,150.127,12,"subtropical","3_estuary",NA,NA,21.949344,1,NA,1.597,1.453,37.25,35.75,9.25,7.75,-25.2493150684931,1.023
"1143","Coila","Jones","Jones","Jones_Coila_R","R","alpha","1999-07-01",2.5133,NA,284.1299,12,"1997-10-01","2000-07-01",4.1751,NA,889.2554,2.75068493150685,"Pub","Published","macrophyte","fish","3",25,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",-36.025,150.127,12,"subtropical","3_estuary",NA,NA,11.365196,1,NA,0.961,1.453,37.49,35.75,9.49,7.75,-25.2493150684931,-0.021
"1144","Coila","Jones","Jones","Jones_Coila_R","R","alpha","1999-10-01",5.6705,NA,131.5848,12,"1997-10-01","2000-07-01",4.1751,NA,889.2554,2.75068493150685,"Pub","Published","macrophyte","fish","3",25,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",-36.025,150.127,12,"subtropical","3_estuary",NA,NA,5.263392,1,NA,1.753,1.453,37.75,35.75,9.75,7.75,-25.2493150684931,-0.623
